id,county_id,subcounty_id,name,code,createdAt,updatedAt
214,9,43,Neboi,ward214,2023-08-10T09:40:58.218+03:00,2023-08-10T09:40:58.218+03:00
205,9,41,Rhamu Dimtu,ward205,2023-08-10T09:40:58.202+03:00,2023-08-10T09:40:58.202+03:00
206,9,42,Wargadud,ward206,2023-08-10T09:40:58.204+03:00,2023-08-10T09:40:58.204+03:00
215,9,43,Township,ward215,2023-08-10T09:40:58.219+03:00,2023-08-10T09:40:58.219+03:00
207,9,42,Kotulo,ward207,2023-08-10T09:40:58.208+03:00,2023-08-10T09:40:58.208+03:00
208,9,42,Elwak South,ward208,2023-08-10T09:40:58.210+03:00,2023-08-10T09:40:58.210+03:00
209,9,42,Elwak North,ward209,2023-08-10T09:40:58.211+03:00,2023-08-10T09:40:58.211+03:00
1336,45,267,Ibeno,ward1336,2023-08-10T09:40:59.402+03:00,2023-08-10T09:40:59.402+03:00
210,9,42,Shambir Fatuma,ward210,2023-08-10T09:40:58.212+03:00,2023-08-10T09:40:58.212+03:00
211,9,43,Arabia,ward211,2023-08-10T09:40:58.214+03:00,2023-08-10T09:40:58.214+03:00
216,9,44,Libehia,ward216,2023-08-10T09:40:58.220+03:00,2023-08-10T09:40:58.220+03:00
220,9,44,Alango Gof,ward220,2023-08-10T09:40:58.226+03:00,2023-08-10T09:40:58.226+03:00
217,9,44,Fino,ward217,2023-08-10T09:40:58.222+03:00,2023-08-10T09:40:58.222+03:00
218,9,44,Lafey,ward218,2023-08-10T09:40:58.224+03:00,2023-08-10T09:40:58.224+03:00
219,9,44,Warankara,ward219,2023-08-10T09:40:58.225+03:00,2023-08-10T09:40:58.225+03:00
221,10,45,Butiye,ward221,2023-08-10T09:40:58.227+03:00,2023-08-10T09:40:58.227+03:00
222,10,45,Sololo,ward222,2023-08-10T09:40:58.229+03:00,2023-08-10T09:40:58.229+03:00
223,10,45,Heillu/manyatta,ward223,2023-08-10T09:40:58.229+03:00,2023-08-10T09:40:58.229+03:00
230,10,46,Turbi,ward230,2023-08-10T09:40:58.243+03:00,2023-08-10T09:40:58.243+03:00
319,14,64,Central,ward319,2023-08-10T09:40:58.359+03:00,2023-08-10T09:40:58.359+03:00
224,10,45,Golbo,ward224,2023-08-10T09:40:58.230+03:00,2023-08-10T09:40:58.230+03:00
225,10,45,Moyale Township,ward225,2023-08-10T09:40:58.232+03:00,2023-08-10T09:40:58.232+03:00
265,12,53,Amwathi,ward265,2023-08-10T09:40:58.300+03:00,2023-08-10T09:40:58.300+03:00
233,10,47,Sagante/jaldesa,ward233,2023-08-10T09:40:58.249+03:00,2023-08-10T09:40:58.249+03:00
228,10,46,Dukana,ward228,2023-08-10T09:40:58.239+03:00,2023-08-10T09:40:58.239+03:00
315,14,63,Kirimani,ward315,2023-08-10T09:40:58.356+03:00,2023-08-10T09:40:58.356+03:00
226,10,45,Uran,ward226,2023-08-10T09:40:58.233+03:00,2023-08-10T09:40:58.233+03:00
227,10,45,Obbu,ward227,2023-08-10T09:40:58.236+03:00,2023-08-10T09:40:58.236+03:00
229,10,46,Maikona,ward229,2023-08-10T09:40:58.242+03:00,2023-08-10T09:40:58.242+03:00
235,10,47,Marsabit Central,ward235,2023-08-10T09:40:58.251+03:00,2023-08-10T09:40:58.251+03:00
316,14,63,Gaturi South,ward316,2023-08-10T09:40:58.357+03:00,2023-08-10T09:40:58.357+03:00
231,10,46,North Horr,ward231,2023-08-10T09:40:58.244+03:00,2023-08-10T09:40:58.244+03:00
234,10,47,Karare,ward234,2023-08-10T09:40:58.250+03:00,2023-08-10T09:40:58.250+03:00
232,10,46,Illeret,ward232,2023-08-10T09:40:58.246+03:00,2023-08-10T09:40:58.246+03:00
320,14,64,Kagaari North,ward320,2023-08-10T09:40:58.360+03:00,2023-08-10T09:40:58.360+03:00
237,10,48,Kargi/south Horr,ward237,2023-08-10T09:40:58.255+03:00,2023-08-10T09:40:58.255+03:00
321,14,64,Kyeni North East,ward321,2023-08-10T09:40:58.361+03:00,2023-08-10T09:40:58.361+03:00
259,12,52,Njia,ward259,2023-08-10T09:40:58.293+03:00,2023-08-10T09:40:58.293+03:00
236,10,48,Loiyangalani,ward236,2023-08-10T09:40:58.252+03:00,2023-08-10T09:40:58.252+03:00
239,10,48,Logologo,ward239,2023-08-10T09:40:58.258+03:00,2023-08-10T09:40:58.258+03:00
240,10,48,Laisamis,ward240,2023-08-10T09:40:58.259+03:00,2023-08-10T09:40:58.259+03:00
241,11,49,Wabera,ward241,2023-08-10T09:40:58.261+03:00,2023-08-10T09:40:58.261+03:00
243,11,49,Chari,ward243,2023-08-10T09:40:58.262+03:00,2023-08-10T09:40:58.262+03:00
256,12,52,Akirang'ondu,ward256,2023-08-10T09:40:58.285+03:00,2023-08-10T09:40:58.285+03:00
245,11,49,Ngare Mara,ward245,2023-08-10T09:40:58.267+03:00,2023-08-10T09:40:58.267+03:00
262,12,53,Ntunene,ward262,2023-08-10T09:40:58.297+03:00,2023-08-10T09:40:58.297+03:00
246,11,49,Burat,ward246,2023-08-10T09:40:58.270+03:00,2023-08-10T09:40:58.270+03:00
247,11,49,Oldonyiro,ward247,2023-08-10T09:40:58.272+03:00,2023-08-10T09:40:58.272+03:00
248,11,50,Garbatulla,ward248,2023-08-10T09:40:58.273+03:00,2023-08-10T09:40:58.273+03:00
249,11,50,Kinna,ward249,2023-08-10T09:40:58.276+03:00,2023-08-10T09:40:58.276+03:00
593,22,119,Nyathuna,ward593,2023-08-10T09:40:58.659+03:00,2023-08-10T09:40:58.659+03:00
250,11,50,Sericho,ward250,2023-08-10T09:40:58.279+03:00,2023-08-10T09:40:58.279+03:00
257,12,52,Athiru Ruujine,ward257,2023-08-10T09:40:58.286+03:00,2023-08-10T09:40:58.286+03:00
258,12,52,Igembe East,ward258,2023-08-10T09:40:58.292+03:00,2023-08-10T09:40:58.292+03:00
260,12,52,Kangeta,ward260,2023-08-10T09:40:58.295+03:00,2023-08-10T09:40:58.295+03:00
261,12,53,Antuambui,ward261,2023-08-10T09:40:58.296+03:00,2023-08-10T09:40:58.296+03:00
264,12,53,Naathu,ward264,2023-08-10T09:40:58.299+03:00,2023-08-10T09:40:58.299+03:00
266,12,55,Athwana,ward266,2023-08-10T09:40:58.301+03:00,2023-08-10T09:40:58.301+03:00
267,12,54,Akithii,ward267,2023-08-10T09:40:58.302+03:00,2023-08-10T09:40:58.302+03:00
594,22,119,Kabete,ward594,2023-08-10T09:40:58.660+03:00,2023-08-10T09:40:58.660+03:00
268,12,54,Kianjai,ward268,2023-08-10T09:40:58.303+03:00,2023-08-10T09:40:58.303+03:00
269,12,54,Nkomo,ward269,2023-08-10T09:40:58.304+03:00,2023-08-10T09:40:58.304+03:00
270,12,54,Mbeu,ward270,2023-08-10T09:40:58.305+03:00,2023-08-10T09:40:58.305+03:00
285,12,58,Mwanganthia,ward285,2023-08-10T09:40:58.324+03:00,2023-08-10T09:40:58.324+03:00
274,12,55,Muthara,ward274,2023-08-10T09:40:58.312+03:00,2023-08-10T09:40:58.312+03:00
271,12,55,Thangatha,ward271,2023-08-10T09:40:58.309+03:00,2023-08-10T09:40:58.309+03:00
272,12,55,Mikinduri,ward272,2023-08-10T09:40:58.310+03:00,2023-08-10T09:40:58.310+03:00
273,12,55,Kiguchwa,ward273,2023-08-10T09:40:58.311+03:00,2023-08-10T09:40:58.311+03:00
442,18,89,Gathara,ward442,2023-08-10T09:40:58.508+03:00,2023-08-10T09:40:58.508+03:00
275,12,55,Karama,ward275,2023-08-10T09:40:58.313+03:00,2023-08-10T09:40:58.313+03:00
276,12,56,Municipality,ward276,2023-08-10T09:40:58.314+03:00,2023-08-10T09:40:58.314+03:00
277,12,56,Ntima East,ward277,2023-08-10T09:40:58.315+03:00,2023-08-10T09:40:58.315+03:00
286,12,58,Abothuguchi Central,ward286,2023-08-10T09:40:58.325+03:00,2023-08-10T09:40:58.325+03:00
288,12,58,Kiagu,ward288,2023-08-10T09:40:58.327+03:00,2023-08-10T09:40:58.327+03:00
278,12,56,Ntima West,ward278,2023-08-10T09:40:58.315+03:00,2023-08-10T09:40:58.315+03:00
279,12,56,Nyaki West,ward279,2023-08-10T09:40:58.317+03:00,2023-08-10T09:40:58.317+03:00
287,12,58,Abothuguchi West,ward287,2023-08-10T09:40:58.326+03:00,2023-08-10T09:40:58.326+03:00
280,12,56,Nyaki East,ward280,2023-08-10T09:40:58.318+03:00,2023-08-10T09:40:58.318+03:00
281,12,57,Timau,ward281,2023-08-10T09:40:58.319+03:00,2023-08-10T09:40:58.319+03:00
291,12,59,Igoji East,ward291,2023-08-10T09:40:58.330+03:00,2023-08-10T09:40:58.330+03:00
282,12,57,Kisima,ward282,2023-08-10T09:40:58.320+03:00,2023-08-10T09:40:58.320+03:00
283,12,57,Kiirua/naari,ward283,2023-08-10T09:40:58.322+03:00,2023-08-10T09:40:58.322+03:00
284,12,57,Ruiri/rwarera,ward284,2023-08-10T09:40:58.323+03:00,2023-08-10T09:40:58.323+03:00
302,13,61,Karingani,ward302,2023-08-10T09:40:58.341+03:00,2023-08-10T09:40:58.341+03:00
289,12,57,Kibirichia,ward289,2023-08-10T09:40:58.328+03:00,2023-08-10T09:40:58.328+03:00
290,12,59,Mitunguu,ward290,2023-08-10T09:40:58.329+03:00,2023-08-10T09:40:58.329+03:00
480,19,96,Konyu,ward480,2023-08-10T09:40:58.547+03:00,2023-08-10T09:40:58.547+03:00
292,12,59,Igoji West,ward292,2023-08-10T09:40:58.331+03:00,2023-08-10T09:40:58.331+03:00
293,12,59,Abogeta East,ward293,2023-08-10T09:40:58.332+03:00,2023-08-10T09:40:58.332+03:00
294,12,59,Abogeta West,ward294,2023-08-10T09:40:58.333+03:00,2023-08-10T09:40:58.333+03:00
512,20,103,Mutira,ward512,2023-08-10T09:40:58.580+03:00,2023-08-10T09:40:58.580+03:00
303,13,61,Magumoni,ward303,2023-08-10T09:40:58.342+03:00,2023-08-10T09:40:58.342+03:00
295,12,59,Nkuene,ward295,2023-08-10T09:40:58.334+03:00,2023-08-10T09:40:58.334+03:00
296,13,60,Mitheru,ward296,2023-08-10T09:40:58.335+03:00,2023-08-10T09:40:58.335+03:00
297,13,60,Muthambi,ward297,2023-08-10T09:40:58.336+03:00,2023-08-10T09:40:58.336+03:00
530,21,107,Kigumo,ward530,2023-08-10T09:40:58.603+03:00,2023-08-10T09:40:58.603+03:00
298,13,60,Mwimbi,ward298,2023-08-10T09:40:58.337+03:00,2023-08-10T09:40:58.337+03:00
299,13,60,Ganga,ward299,2023-08-10T09:40:58.338+03:00,2023-08-10T09:40:58.338+03:00
300,13,60,Chogoria,ward300,2023-08-10T09:40:58.339+03:00,2023-08-10T09:40:58.339+03:00
301,13,61,Mariani,ward301,2023-08-10T09:40:58.340+03:00,2023-08-10T09:40:58.340+03:00
304,13,61,Mugwe,ward304,2023-08-10T09:40:58.343+03:00,2023-08-10T09:40:58.343+03:00
305,13,61,Igambang'ombe,ward305,2023-08-10T09:40:58.344+03:00,2023-08-10T09:40:58.344+03:00
308,13,62,Nkondi,ward308,2023-08-10T09:40:58.349+03:00,2023-08-10T09:40:58.349+03:00
306,13,62,Gatunga,ward306,2023-08-10T09:40:58.345+03:00,2023-08-10T09:40:58.345+03:00
307,13,62,Mukothima,ward307,2023-08-10T09:40:58.347+03:00,2023-08-10T09:40:58.347+03:00
309,13,62,Chiakariga,ward309,2023-08-10T09:40:58.350+03:00,2023-08-10T09:40:58.350+03:00
313,14,63,Nginda,ward313,2023-08-10T09:40:58.355+03:00,2023-08-10T09:40:58.355+03:00
314,14,63,Mbeti North,ward314,2023-08-10T09:40:58.355+03:00,2023-08-10T09:40:58.355+03:00
310,13,62,Marimanti,ward310,2023-08-10T09:40:58.351+03:00,2023-08-10T09:40:58.351+03:00
311,14,63,Ruguru-ngandori,ward311,2023-08-10T09:40:58.353+03:00,2023-08-10T09:40:58.353+03:00
312,14,63,Kithimu,ward312,2023-08-10T09:40:58.354+03:00,2023-08-10T09:40:58.354+03:00
596,22,120,Karai,ward596,2023-08-10T09:40:58.661+03:00,2023-08-10T09:40:58.661+03:00
317,14,64,Gaturi North,ward317,2023-08-10T09:40:58.358+03:00,2023-08-10T09:40:58.358+03:00
318,14,64,Kagaari South,ward318,2023-08-10T09:40:58.358+03:00,2023-08-10T09:40:58.358+03:00
322,14,64,Kyeni South,ward322,2023-08-10T09:40:58.362+03:00,2023-08-10T09:40:58.362+03:00
323,14,65,Mwea,ward323,2023-08-10T09:40:58.363+03:00,2023-08-10T09:40:58.363+03:00
328,14,66,Nthawa,ward328,2023-08-10T09:40:58.370+03:00,2023-08-10T09:40:58.370+03:00
834,32,167,Lare,ward834,2023-08-10T09:40:58.982+03:00,2023-08-10T09:40:58.982+03:00
324,14,65,Makima,ward324,2023-08-10T09:40:58.364+03:00,2023-08-10T09:40:58.364+03:00
325,14,65,Mbeti South,ward325,2023-08-10T09:40:58.365+03:00,2023-08-10T09:40:58.365+03:00
597,22,120,Nachu,ward597,2023-08-10T09:40:58.662+03:00,2023-08-10T09:40:58.662+03:00
329,14,66,Muminji,ward329,2023-08-10T09:40:58.371+03:00,2023-08-10T09:40:58.371+03:00
326,14,65,Mavuria,ward326,2023-08-10T09:40:58.367+03:00,2023-08-10T09:40:58.367+03:00
327,14,65,Kiambere,ward327,2023-08-10T09:40:58.368+03:00,2023-08-10T09:40:58.368+03:00
330,14,66,Evurore,ward330,2023-08-10T09:40:58.372+03:00,2023-08-10T09:40:58.372+03:00
385,16,78,Tala,ward385,2023-08-10T09:40:58.449+03:00,2023-08-10T09:40:58.449+03:00
348,15,70,Matinyani,ward348,2023-08-10T09:40:58.399+03:00,2023-08-10T09:40:58.399+03:00
331,15,67,Ngomeni,ward331,2023-08-10T09:40:58.374+03:00,2023-08-10T09:40:58.374+03:00
335,15,67,Tharaka,ward335,2023-08-10T09:40:58.380+03:00,2023-08-10T09:40:58.380+03:00
1236,43,247,Kendu Bay Town,ward1236,2023-08-10T09:40:59.326+03:00,2023-08-10T09:40:59.326+03:00
332,15,67,Kyuso,ward332,2023-08-10T09:40:58.375+03:00,2023-08-10T09:40:58.375+03:00
341,15,69,Kivou,ward341,2023-08-10T09:40:58.389+03:00,2023-08-10T09:40:58.389+03:00
333,15,67,Mumoni,ward333,2023-08-10T09:40:58.377+03:00,2023-08-10T09:40:58.377+03:00
334,15,67,Tseikuru,ward334,2023-08-10T09:40:58.379+03:00,2023-08-10T09:40:58.379+03:00
336,15,68,Kyome/thaana,ward336,2023-08-10T09:40:58.381+03:00,2023-08-10T09:40:58.381+03:00
384,16,77,Kangundo West,ward384,2023-08-10T09:40:58.448+03:00,2023-08-10T09:40:58.448+03:00
337,15,68,Nguutani,ward337,2023-08-10T09:40:58.384+03:00,2023-08-10T09:40:58.384+03:00
338,15,68,Migwani,ward338,2023-08-10T09:40:58.385+03:00,2023-08-10T09:40:58.385+03:00
402,16,81,Mumbuni North,ward402,2023-08-10T09:40:58.464+03:00,2023-08-10T09:40:58.464+03:00
339,15,68,Kiomo/kyethani,ward339,2023-08-10T09:40:58.386+03:00,2023-08-10T09:40:58.386+03:00
340,15,68,Central,ward340,2023-08-10T09:40:58.388+03:00,2023-08-10T09:40:58.388+03:00
390,16,79,Mitaboni,ward390,2023-08-10T09:40:58.454+03:00,2023-08-10T09:40:58.454+03:00
342,15,69,Nguni,ward342,2023-08-10T09:40:58.390+03:00,2023-08-10T09:40:58.390+03:00
346,15,70,Mutonguni,ward346,2023-08-10T09:40:58.397+03:00,2023-08-10T09:40:58.397+03:00
343,15,69,Nuu,ward343,2023-08-10T09:40:58.392+03:00,2023-08-10T09:40:58.392+03:00
347,15,70,Kauwi,ward347,2023-08-10T09:40:58.398+03:00,2023-08-10T09:40:58.398+03:00
344,15,69,Mui,ward344,2023-08-10T09:40:58.394+03:00,2023-08-10T09:40:58.394+03:00
345,15,69,Waita,ward345,2023-08-10T09:40:58.395+03:00,2023-08-10T09:40:58.395+03:00
391,16,79,Kathiani Central,ward391,2023-08-10T09:40:58.454+03:00,2023-08-10T09:40:58.454+03:00
349,15,70,Kwamutonga/kithumula,ward349,2023-08-10T09:40:58.400+03:00,2023-08-10T09:40:58.400+03:00
356,15,72,Kyangwithya West,ward356,2023-08-10T09:40:58.412+03:00,2023-08-10T09:40:58.412+03:00
386,16,78,Matungulu North,ward386,2023-08-10T09:40:58.450+03:00,2023-08-10T09:40:58.450+03:00
350,15,71,Kisasi,ward350,2023-08-10T09:40:58.404+03:00,2023-08-10T09:40:58.404+03:00
351,15,71,Mbitini,ward351,2023-08-10T09:40:58.405+03:00,2023-08-10T09:40:58.405+03:00
357,15,72,Mulango,ward357,2023-08-10T09:40:58.413+03:00,2023-08-10T09:40:58.413+03:00
352,15,71,Kwavonza/yatta,ward352,2023-08-10T09:40:58.406+03:00,2023-08-10T09:40:58.406+03:00
358,15,72,Kyangwithya East,ward358,2023-08-10T09:40:58.414+03:00,2023-08-10T09:40:58.414+03:00
353,15,71,Kanyangi,ward353,2023-08-10T09:40:58.409+03:00,2023-08-10T09:40:58.409+03:00
354,15,72,Miambani,ward354,2023-08-10T09:40:58.410+03:00,2023-08-10T09:40:58.410+03:00
355,15,72,Township,ward355,2023-08-10T09:40:58.411+03:00,2023-08-10T09:40:58.411+03:00
359,15,73,Zombe/mwitika,ward359,2023-08-10T09:40:58.415+03:00,2023-08-10T09:40:58.415+03:00
360,15,73,Nzambani,ward360,2023-08-10T09:40:58.416+03:00,2023-08-10T09:40:58.416+03:00
361,15,73,Chuluni,ward361,2023-08-10T09:40:58.417+03:00,2023-08-10T09:40:58.417+03:00
392,16,79,Upper Kaewa/iveti,ward392,2023-08-10T09:40:58.456+03:00,2023-08-10T09:40:58.456+03:00
362,15,73,Voo/kyamatu,ward362,2023-08-10T09:40:58.418+03:00,2023-08-10T09:40:58.418+03:00
365,15,74,Ikanga/kyatune,ward365,2023-08-10T09:40:58.424+03:00,2023-08-10T09:40:58.424+03:00
363,15,73,Endau/malalani,ward363,2023-08-10T09:40:58.420+03:00,2023-08-10T09:40:58.420+03:00
364,15,73,Mutitu/kaliku,ward364,2023-08-10T09:40:58.422+03:00,2023-08-10T09:40:58.422+03:00
366,15,74,Mutomo,ward366,2023-08-10T09:40:58.425+03:00,2023-08-10T09:40:58.425+03:00
367,15,74,Mutha,ward367,2023-08-10T09:40:58.426+03:00,2023-08-10T09:40:58.426+03:00
376,16,76,Ndalani,ward376,2023-08-10T09:40:58.441+03:00,2023-08-10T09:40:58.441+03:00
368,15,74,Ikutha,ward368,2023-08-10T09:40:58.428+03:00,2023-08-10T09:40:58.428+03:00
369,15,74,Kanziko,ward369,2023-08-10T09:40:58.429+03:00,2023-08-10T09:40:58.429+03:00
377,16,76,Matuu,ward377,2023-08-10T09:40:58.442+03:00,2023-08-10T09:40:58.442+03:00
371,16,75,Kivaa,ward371,2023-08-10T09:40:58.434+03:00,2023-08-10T09:40:58.434+03:00
372,16,75,Masinga Central,ward372,2023-08-10T09:40:58.436+03:00,2023-08-10T09:40:58.436+03:00
373,16,75,Ekalakala,ward373,2023-08-10T09:40:58.438+03:00,2023-08-10T09:40:58.438+03:00
374,16,75,Muthesya,ward374,2023-08-10T09:40:58.439+03:00,2023-08-10T09:40:58.439+03:00
375,16,75,Ndithini,ward375,2023-08-10T09:40:58.440+03:00,2023-08-10T09:40:58.440+03:00
378,16,76,Kithimani,ward378,2023-08-10T09:40:58.443+03:00,2023-08-10T09:40:58.443+03:00
379,16,76,Ikombe,ward379,2023-08-10T09:40:58.445+03:00,2023-08-10T09:40:58.445+03:00
380,16,76,Katangi,ward380,2023-08-10T09:40:58.446+03:00,2023-08-10T09:40:58.446+03:00
387,16,78,Matungulu East,ward387,2023-08-10T09:40:58.451+03:00,2023-08-10T09:40:58.451+03:00
388,16,78,Matungulu West,ward388,2023-08-10T09:40:58.451+03:00,2023-08-10T09:40:58.451+03:00
389,16,78,Kyeleni,ward389,2023-08-10T09:40:58.453+03:00,2023-08-10T09:40:58.453+03:00
393,16,79,Upper Kaewa/kaani,ward393,2023-08-10T09:40:58.457+03:00,2023-08-10T09:40:58.457+03:00
394,16,80,Athi River,ward394,2023-08-10T09:40:58.458+03:00,2023-08-10T09:40:58.458+03:00
395,16,80,Kinanie,ward395,2023-08-10T09:40:58.458+03:00,2023-08-10T09:40:58.458+03:00
399,16,81,Mua,ward399,2023-08-10T09:40:58.463+03:00,2023-08-10T09:40:58.463+03:00
396,16,80,Muthwani,ward396,2023-08-10T09:40:58.460+03:00,2023-08-10T09:40:58.460+03:00
397,16,80,Syokimau,ward397,2023-08-10T09:40:58.461+03:00,2023-08-10T09:40:58.461+03:00
398,16,81,Kalama,ward398,2023-08-10T09:40:58.461+03:00,2023-08-10T09:40:58.461+03:00
403,16,81,Muvuti/kiima Kimwe,ward403,2023-08-10T09:40:58.465+03:00,2023-08-10T09:40:58.465+03:00
412,17,83,Mbooni,ward412,2023-08-10T09:40:58.473+03:00,2023-08-10T09:40:58.473+03:00
404,16,81,Kola,ward404,2023-08-10T09:40:58.466+03:00,2023-08-10T09:40:58.466+03:00
405,16,82,Mbiuni,ward405,2023-08-10T09:40:58.466+03:00,2023-08-10T09:40:58.466+03:00
406,16,82,Makutano/mwala,ward406,2023-08-10T09:40:58.467+03:00,2023-08-10T09:40:58.467+03:00
443,18,89,North Kinangop,ward443,2023-08-10T09:40:58.509+03:00,2023-08-10T09:40:58.509+03:00
407,16,82,Masii,ward407,2023-08-10T09:40:58.468+03:00,2023-08-10T09:40:58.468+03:00
462,18,93,Leshau/pondo,ward462,2023-08-10T09:40:58.526+03:00,2023-08-10T09:40:58.526+03:00
408,16,82,Muthetheni,ward408,2023-08-10T09:40:58.469+03:00,2023-08-10T09:40:58.469+03:00
413,17,83,Kithungo/kitundu,ward413,2023-08-10T09:40:58.474+03:00,2023-08-10T09:40:58.474+03:00
409,16,82,Wamunyu,ward409,2023-08-10T09:40:58.470+03:00,2023-08-10T09:40:58.470+03:00
410,16,82,Kibauni,ward410,2023-08-10T09:40:58.471+03:00,2023-08-10T09:40:58.471+03:00
411,17,83,Tulimani,ward411,2023-08-10T09:40:58.472+03:00,2023-08-10T09:40:58.472+03:00
414,17,83,Kiteta/kisau,ward414,2023-08-10T09:40:58.474+03:00,2023-08-10T09:40:58.474+03:00
415,17,83,Waia-kako,ward415,2023-08-10T09:40:58.475+03:00,2023-08-10T09:40:58.475+03:00
418,17,84,Mukaa,ward418,2023-08-10T09:40:58.479+03:00,2023-08-10T09:40:58.479+03:00
419,17,84,Kiima Kiu/kalanzoni,ward419,2023-08-10T09:40:58.479+03:00,2023-08-10T09:40:58.479+03:00
463,18,93,Kiriita,ward463,2023-08-10T09:40:58.527+03:00,2023-08-10T09:40:58.527+03:00
416,17,83,Kalawa,ward416,2023-08-10T09:40:58.476+03:00,2023-08-10T09:40:58.476+03:00
417,17,84,Kasikeu,ward417,2023-08-10T09:40:58.478+03:00,2023-08-10T09:40:58.478+03:00
453,18,91,Karau,ward453,2023-08-10T09:40:58.519+03:00,2023-08-10T09:40:58.519+03:00
420,17,85,Ukia,ward420,2023-08-10T09:40:58.480+03:00,2023-08-10T09:40:58.480+03:00
421,17,85,Kee,ward421,2023-08-10T09:40:58.481+03:00,2023-08-10T09:40:58.481+03:00
454,18,91,Kanjuiri Ridge,ward454,2023-08-10T09:40:58.520+03:00,2023-08-10T09:40:58.520+03:00
422,17,85,Kilungu,ward422,2023-08-10T09:40:58.482+03:00,2023-08-10T09:40:58.482+03:00
423,17,85,Ilima,ward423,2023-08-10T09:40:58.483+03:00,2023-08-10T09:40:58.483+03:00
424,17,86,Wote,ward424,2023-08-10T09:40:58.483+03:00,2023-08-10T09:40:58.483+03:00
455,18,91,Mirangine,ward455,2023-08-10T09:40:58.520+03:00,2023-08-10T09:40:58.520+03:00
449,18,90,Wanjohi,ward449,2023-08-10T09:40:58.515+03:00,2023-08-10T09:40:58.515+03:00
425,17,86,Muvau/kikumini,ward425,2023-08-10T09:40:58.484+03:00,2023-08-10T09:40:58.484+03:00
426,17,86,Mavindini,ward426,2023-08-10T09:40:58.485+03:00,2023-08-10T09:40:58.485+03:00
427,17,86,Kitise/kithuki,ward427,2023-08-10T09:40:58.486+03:00,2023-08-10T09:40:58.486+03:00
428,17,86,Kathonzweni,ward428,2023-08-10T09:40:58.488+03:00,2023-08-10T09:40:58.488+03:00
429,17,86,Nzaui/kilili/kalamba,ward429,2023-08-10T09:40:58.489+03:00,2023-08-10T09:40:58.489+03:00
430,17,86,Mbitini,ward430,2023-08-10T09:40:58.490+03:00,2023-08-10T09:40:58.490+03:00
433,17,87,Kikumbulyu North,ward433,2023-08-10T09:40:58.494+03:00,2023-08-10T09:40:58.494+03:00
431,17,87,Makindu,ward431,2023-08-10T09:40:58.491+03:00,2023-08-10T09:40:58.491+03:00
432,17,87,Nguumo,ward432,2023-08-10T09:40:58.493+03:00,2023-08-10T09:40:58.493+03:00
434,17,87,Kikumbulyu South,ward434,2023-08-10T09:40:58.495+03:00,2023-08-10T09:40:58.495+03:00
435,17,87,Nguu/masumba,ward435,2023-08-10T09:40:58.497+03:00,2023-08-10T09:40:58.497+03:00
436,17,87,Emali/mulala,ward436,2023-08-10T09:40:58.498+03:00,2023-08-10T09:40:58.498+03:00
437,17,88,Masongaleni,ward437,2023-08-10T09:40:58.499+03:00,2023-08-10T09:40:58.499+03:00
438,17,88,Mtito Andei,ward438,2023-08-10T09:40:58.501+03:00,2023-08-10T09:40:58.501+03:00
598,22,120,Sigona,ward598,2023-08-10T09:40:58.662+03:00,2023-08-10T09:40:58.662+03:00
439,17,88,Thange,ward439,2023-08-10T09:40:58.503+03:00,2023-08-10T09:40:58.503+03:00
440,17,88,Ivingoni/nzambani,ward440,2023-08-10T09:40:58.505+03:00,2023-08-10T09:40:58.505+03:00
441,18,89,Engineer,ward441,2023-08-10T09:40:58.507+03:00,2023-08-10T09:40:58.507+03:00
444,18,89,Murungaru,ward444,2023-08-10T09:40:58.510+03:00,2023-08-10T09:40:58.510+03:00
445,18,89,Njabini/kiburu,ward445,2023-08-10T09:40:58.512+03:00,2023-08-10T09:40:58.512+03:00
446,18,89,Nyakio,ward446,2023-08-10T09:40:58.513+03:00,2023-08-10T09:40:58.513+03:00
447,18,89,Githabai,ward447,2023-08-10T09:40:58.514+03:00,2023-08-10T09:40:58.514+03:00
448,18,89,Mugumu,ward448,2023-08-10T09:40:58.514+03:00,2023-08-10T09:40:58.514+03:00
481,19,96,Kirimukuyu,ward481,2023-08-10T09:40:58.548+03:00,2023-08-10T09:40:58.548+03:00
450,18,90,Kipipiri,ward450,2023-08-10T09:40:58.516+03:00,2023-08-10T09:40:58.516+03:00
451,18,90,Geta,ward451,2023-08-10T09:40:58.517+03:00,2023-08-10T09:40:58.517+03:00
452,18,90,Githioro,ward452,2023-08-10T09:40:58.517+03:00,2023-08-10T09:40:58.517+03:00
456,18,91,Kiambaga,ward456,2023-08-10T09:40:58.521+03:00,2023-08-10T09:40:58.521+03:00
457,18,91,Rurii,ward457,2023-08-10T09:40:58.523+03:00,2023-08-10T09:40:58.523+03:00
458,18,92,Gathanji,ward458,2023-08-10T09:40:58.523+03:00,2023-08-10T09:40:58.523+03:00
459,18,92,Gatimu,ward459,2023-08-10T09:40:58.524+03:00,2023-08-10T09:40:58.524+03:00
460,18,92,Weru,ward460,2023-08-10T09:40:58.524+03:00,2023-08-10T09:40:58.524+03:00
461,18,92,Charagita,ward461,2023-08-10T09:40:58.525+03:00,2023-08-10T09:40:58.525+03:00
498,20,100,Thiba,ward498,2023-08-10T09:40:58.563+03:00,2023-08-10T09:40:58.563+03:00
